0.000000 0.007857 0.015714 0.023571 0.031428 0.039285 0.047142 0.054999 0.062856 0.070713 0.078570 0.086427 0.094284 0.102141 0.109998 0.117855 0.125712 0.133569 0.141426 0.149283 0.157140 0.164997 0.172854 0.180711 0.188568 0.196425 0.204282 0.212139 0.219996 0.227853 0.235710 0.243567 0.251424 0.259281 0.267138 0.274995 0.282852 0.290709 0.298566 0.306423 0.314280 0.322137 0.329994 0.337851 0.345708 0.353565 0.361422 0.369279 0.377136 0.384993 0.392850 0.400707 0.408564 0.416421 0.424278 0.432135 0.439992 0.447850 0.455707 0.463564 0.471421 0.479278 0.487135 0.494992 0.502849 0.510706 0.518563 0.526420 0.534277 0.542134 0.549991 
0.000000 0.007857 0.015714 0.023571 0.031428 0.039285 0.047142 0.054999 0.062856 0.070713 0.078570 0.086427 0.094284 0.102141 0.109998 0.117855 0.125712 0.133569 0.141426 0.149283 0.157140 0.164997 0.172854 0.180711 0.188568 0.196425 0.204282 0.212139 0.219996 0.227853 0.235710 0.243567 0.251424 0.259281 0.267138 0.274995 0.282852 0.290709 0.298566 0.306423 0.314280 0.322137 0.329994 0.337851 0.345708 0.353565 0.361422 0.369279 0.377136 0.384993 0.392850 0.400707 0.408564 0.416421 0.424278 0.432135 0.439992 0.447849 0.455706 0.463563 0.471420 0.479278 0.487135 0.494992 0.502849 0.510706 0.518563 0.526420 0.534277 0.542134 0.549991 
0.000000 0.007857 0.015714 0.023571 0.031428 0.039285 0.047142 0.054999 0.062856 0.070713 0.078570 0.086427 0.094284 0.102141 0.109998 0.117855 0.125712 0.133569 0.141426 0.149283 0.157140 0.164997 0.172854 0.180711 0.188568 0.196425 0.204282 0.212139 0.219996 0.227853 0.235710 0.243567 0.251424 0.259281 0.267138 0.274995 0.282852 0.290709 0.298566 0.306423 0.314280 0.322137 0.329994 0.337851 0.345708 0.353565 0.361422 0.369279 0.377136 0.384993 0.392850 0.400707 0.408564 0.416421 0.424278 0.432135 0.439992 0.447849 0.455706 0.463563 0.471420 0.479277 0.487134 0.494991 0.502848 0.510705 0.518563 0.526420 0.534277 0.542134 0.549991 
0.000000 0.007857 0.015714 0.023571 0.031428 0.039285 0.047142 0.054999 0.062856 0.070713 0.078570 0.086427 0.094284 0.102141 0.109998 0.117855 0.125712 0.133569 0.141426 0.149283 0.157140 0.164997 0.172854 0.180711 0.188568 0.196425 0.204282 0.212139 0.219996 0.227853 0.235710 0.243567 0.251424 0.259281 0.267138 0.274995 0.282852 0.290709 0.298566 0.306423 0.314280 0.322137 0.329994 0.337851 0.345708 0.353565 0.361422 0.369279 0.377136 0.384993 0.392850 0.400707 0.408564 0.416421 0.424278 0.432135 0.439992 0.447849 0.455706 0.463563 0.471420 0.479277 0.487134 0.494991 0.502848 0.510705 0.518562 0.526419 0.534276 0.542133 0.549991 
0.000000 0.007857 0.015714 0.023571 0.031428 0.039285 0.047142 0.054999 0.062856 0.070713 0.078570 0.086427 0.094284 0.102141 0.109998 0.117855 0.125712 0.133569 0.141426 0.149283 0.157140 0.164997 0.172854 0.180711 0.188568 0.196425 0.204282 0.212139 0.219996 0.227853 0.235710 0.243567 0.251424 0.259281 0.267138 0.274995 0.282852 0.290709 0.298566 0.306423 0.314280 0.322137 0.329994 0.337851 0.345708 0.353565 0.361422 0.369279 0.377136 0.384993 0.392850 0.400707 0.408564 0.416421 0.424278 0.432135 0.439992 0.447849 0.455706 0.463563 0.471420 0.479277 0.487134 0.494991 0.502848 0.510705 0.518562 0.526419 0.534276 0.542133 0.549990 
0.000000 0.007857 0.015714 0.023571 0.031428 0.039285 0.047142 0.054999 0.062856 0.070713 0.078570 0.086427 0.094284 0.102141 0.109998 0.117855 0.125712 0.133569 0.141426 0.149283 0.157140 0.164997 0.172854 0.180711 0.188568 0.196425 0.204282 0.212139 0.219996 0.227853 0.235710 0.243567 0.251424 0.259281 0.267138 0.274995 0.282852 0.290709 0.298566 0.306423 0.314280 0.322137 0.329994 0.337851 0.345708 0.353565 0.361422 0.369279 0.377136 0.384993 0.392850 0.400707 0.408564 0.416421 0.424278 0.432135 0.439992 0.447849 0.455706 0.463563 0.471420 0.479277 0.487134 0.494991 0.502848 0.510705 0.518562 0.526419 0.534276 0.542133 0.549990 
0.000000 0.007857 0.015714 0.023571 0.031428 0.039285 0.047142 0.054999 0.062856 0.070713 0.078570 0.086427 0.094284 0.102141 0.109998 0.117855 0.125712 0.133569 0.141426 0.149283 0.157140 0.164997 0.172854 0.180711 0.188568 0.196425 0.204282 0.212139 0.219996 0.227853 0.235710 0.243567 0.251424 0.259281 0.267138 0.274995 0.282852 0.290709 0.298566 0.306423 0.314280 0.322137 0.329994 0.337851 0.345708 0.353565 0.361422 0.369279 0.377136 0.384993 0.392850 0.400707 0.408564 0.416421 0.424278 0.432135 0.439992 0.447849 0.455706 0.463563 0.471420 0.479277 0.487134 0.494991 0.502848 0.510705 0.518562 0.526419 0.534276 0.542133 0.549990 
0.000000 0.007857 0.015714 0.023571 0.031428 0.039285 0.047142 0.054999 0.062856 0.070713 0.078570 0.086427 0.094284 0.102141 0.109998 0.117855 0.125712 0.133569 0.141426 0.149283 0.157140 0.164997 0.172854 0.180711 0.188568 0.196425 0.204282 0.212139 0.219996 0.227853 0.235710 0.243567 0.251424 0.259281 0.267138 0.274995 0.282852 0.290709 0.298566 0.306423 0.314280 0.322137 0.329994 0.337851 0.345708 0.353565 0.361422 0.369279 0.377136 0.384993 0.392850 0.400707 0.408564 0.416421 0.424278 0.432135 0.439992 0.447849 0.455706 0.463563 0.471420 0.479277 0.487134 0.494991 0.502848 0.510705 0.518562 0.526419 0.534276 0.542133 0.549990 
0.000000 0.007857 0.015714 0.023571 0.031428 0.039285 0.047142 0.054999 0.062856 0.070713 0.078570 0.086427 0.094284 0.102141 0.109998 0.117855 0.125712 0.133569 0.141426 0.149283 0.157140 0.164997 0.172854 0.180711 0.188568 0.196425 0.204282 0.212139 0.219996 0.227853 0.235710 0.243567 0.251424 0.259281 0.267138 0.274995 0.282852 0.290709 0.298566 0.306423 0.314280 0.322137 0.329994 0.337851 0.345708 0.353565 0.361422 0.369279 0.377136 0.384993 0.392850 0.400707 0.408564 0.416421 0.424278 0.432135 0.439992 0.447849 0.455706 0.463563 0.471420 0.479277 0.487134 0.494991 0.502848 0.510705 0.518562 0.526419 0.534276 0.542133 0.549990 
0.000000 0.007857 0.015714 0.023571 0.031428 0.039285 0.047142 0.054999 0.062856 0.070713 0.078570 0.086427 0.094284 0.102141 0.109998 0.117855 0.125712 0.133569 0.141426 0.149283 0.157140 0.164997 0.172854 0.180711 0.188568 0.196425 0.204282 0.212139 0.219996 0.227853 0.235710 0.243567 0.251424 0.259281 0.267138 0.274995 0.282852 0.290709 0.298566 0.306423 0.314280 0.322137 0.329994 0.337851 0.345708 0.353565 0.361422 0.369279 0.377136 0.384993 0.392850 0.400707 0.408564 0.416421 0.424278 0.432135 0.439992 0.447849 0.455706 0.463563 0.471420 0.479277 0.487134 0.494991 0.502848 0.510705 0.518562 0.526419 0.534276 0.542133 0.549990 
