0.000000 0.005500 0.011000 0.016500 0.022000 0.027500 0.033000 0.038500 0.044000 0.049500 0.055000 0.060500 0.066000 0.071500 0.077000 0.082500 0.088000 0.093500 0.099000 0.104500 0.110000 0.115500 0.121000 0.126500 0.132000 0.137500 0.143000 0.148500 0.154000 0.159500 0.165000 0.170500 0.176000 0.181500 0.187000 0.192500 0.198000 0.203500 0.209000 0.214500 0.220000 0.225500 0.231000 0.236500 0.242000 0.247500 0.253000 0.258500 0.264000 0.269500 0.275000 0.280500 0.286000 0.291500 0.297000 0.302500 0.308000 0.313500 0.319000 0.324500 0.330000 0.335500 0.341000 0.346500 0.352000 0.357500 0.363000 0.368500 0.374000 0.379500 0.385000 0.390500 0.396000 0.401500 0.407000 0.412500 0.418000 0.423500 0.429000 0.434500 0.440000 0.445500 0.451000 0.456500 0.462000 0.467500 0.473000 0.478500 0.484000 0.489500 0.495000 0.500500 0.506000 0.511500 0.517000 0.522500 0.528000 0.533500 0.539001 0.544501 0.550001 
0.000000 0.005500 0.011000 0.016500 0.022000 0.027500 0.033000 0.038500 0.044000 0.049500 0.055000 0.060500 0.066000 0.071500 0.077000 0.082500 0.088000 0.093500 0.099000 0.104500 0.110000 0.115500 0.121000 0.126500 0.132000 0.137500 0.143000 0.148500 0.154000 0.159500 0.165000 0.170500 0.176000 0.181500 0.187000 0.192500 0.198000 0.203500 0.209000 0.214500 0.220000 0.225500 0.231000 0.236500 0.242000 0.247500 0.253000 0.258500 0.264000 0.269500 0.275000 0.280500 0.286000 0.291500 0.297000 0.302500 0.308000 0.313500 0.319000 0.324500 0.330000 0.335500 0.341000 0.346500 0.352000 0.357500 0.363000 0.368500 0.374000 0.379500 0.385000 0.390500 0.396000 0.401500 0.407000 0.412500 0.418000 0.423500 0.429000 0.434500 0.440000 0.445500 0.451000 0.456500 0.462000 0.467500 0.473000 0.478501 0.484001 0.489501 0.495001 0.500501 0.506001 0.511501 0.517001 0.522501 0.528001 0.533501 0.539001 0.544501 0.550001 
0.000000 0.005500 0.011000 0.016500 0.022000 0.027500 0.033000 0.038500 0.044000 0.049500 0.055000 0.060500 0.066000 0.071500 0.077000 0.082500 0.088000 0.093500 0.099000 0.104500 0.110000 0.115500 0.121000 0.126500 0.132000 0.137500 0.143000 0.148500 0.154000 0.159500 0.165000 0.170500 0.176000 0.181500 0.187000 0.192500 0.198000 0.203500 0.209000 0.214500 0.220000 0.225500 0.231000 0.236500 0.242000 0.247500 0.253000 0.258500 0.264000 0.269500 0.275000 0.280500 0.286000 0.291500 0.297000 0.302500 0.308000 0.313500 0.319000 0.324500 0.330000 0.335500 0.341000 0.346500 0.352000 0.357500 0.363000 0.368500 0.374000 0.379500 0.385000 0.390500 0.396000 0.401500 0.407000 0.412500 0.418000 0.423500 0.429000 0.434500 0.440000 0.445501 0.451001 0.456501 0.462001 0.467501 0.473001 0.478501 0.484001 0.489501 0.495001 0.500501 0.506001 0.511501 0.517001 0.522501 0.528001 0.533501 0.539001 0.544501 0.550001 
0.000000 0.005500 0.011000 0.016500 0.022000 0.027500 0.033000 0.038500 0.044000 0.049500 0.055000 0.060500 0.066000 0.071500 0.077000 0.082500 0.088000 0.093500 0.099000 0.104500 0.110000 0.115500 0.121000 0.126500 0.132000 0.137500 0.143000 0.148500 0.154000 0.159500 0.165000 0.170500 0.176000 0.181500 0.187000 0.192500 0.198000 0.203500 0.209000 0.214500 0.220000 0.225500 0.231000 0.236500 0.242000 0.247500 0.253000 0.258500 0.264000 0.269500 0.275000 0.280500 0.286000 0.291500 0.297000 0.302500 0.308000 0.313500 0.319000 0.324500 0.330000 0.335500 0.341000 0.346500 0.352000 0.357500 0.363000 0.368500 0.374000 0.379500 0.385000 0.390500 0.396000 0.401500 0.407000 0.412500 0.418000 0.423501 0.429001 0.434501 0.440001 0.445501 0.451001 0.456501 0.462001 0.467501 0.473001 0.478501 0.484001 0.489501 0.495001 0.500501 0.506001 0.511501 0.517001 0.522501 0.528001 0.533501 0.539001 0.544501 0.550001 
0.000000 0.005500 0.011000 0.016500 0.022000 0.027500 0.033000 0.038500 0.044000 0.049500 0.055000 0.060500 0.066000 0.071500 0.077000 0.082500 0.088000 0.093500 0.099000 0.104500 0.110000 0.115500 0.121000 0.126500 0.132000 0.137500 0.143000 0.148500 0.154000 0.159500 0.165000 0.170500 0.176000 0.181500 0.187000 0.192500 0.198000 0.203500 0.209000 0.214500 0.220000 0.225500 0.231000 0.236500 0.242000 0.247500 0.253000 0.258500 0.264000 0.269500 0.275000 0.280500 0.286000 0.291500 0.297000 0.302500 0.308000 0.313500 0.319000 0.324500 0.330000 0.335500 0.341000 0.346500 0.352000 0.357500 0.363000 0.368500 0.374000 0.379500 0.385000 0.390500 0.396000 0.401500 0.407001 0.412501 0.418001 0.423501 0.429001 0.434501 0.440001 0.445501 0.451001 0.456501 0.462001 0.467501 0.473001 0.478501 0.484001 0.489501 0.495001 0.500501 0.506001 0.511501 0.517001 0.522501 0.528001 0.533501 0.539001 0.544501 0.550001 
0.000000 0.005500 0.011000 0.016500 0.022000 0.027500 0.033000 0.038500 0.044000 0.049500 0.055000 0.060500 0.066000 0.071500 0.077000 0.082500 0.088000 0.093500 0.099000 0.104500 0.110000 0.115500 0.121000 0.126500 0.132000 0.137500 0.143000 0.148500 0.154000 0.159500 0.165000 0.170500 0.176000 0.181500 0.187000 0.192500 0.198000 0.203500 0.209000 0.214500 0.220000 0.225500 0.231000 0.236500 0.242000 0.247500 0.253000 0.258500 0.264000 0.269500 0.275000 0.280500 0.286000 0.291500 0.297000 0.302500 0.308000 0.313500 0.319000 0.324500 0.330000 0.335500 0.341000 0.346500 0.352000 0.357500 0.363000 0.368500 0.374000 0.379500 0.385000 0.390500 0.396001 0.401501 0.407001 0.412501 0.418001 0.423501 0.429001 0.434501 0.440001 0.445501 0.451001 0.456501 0.462001 0.467501 0.473001 0.478501 0.484001 0.489501 0.495001 0.500501 0.506001 0.511501 0.517001 0.522501 0.528001 0.533501 0.539001 0.544501 0.550001 
0.000000 0.005500 0.011000 0.016500 0.022000 0.027500 0.033000 0.038500 0.044000 0.049500 0.055000 0.060500 0.066000 0.071500 0.077000 0.082500 0.088000 0.093500 0.099000 0.104500 0.110000 0.115500 0.121000 0.126500 0.132000 0.137500 0.143000 0.148500 0.154000 0.159500 0.165000 0.170500 0.176000 0.181500 0.187000 0.192500 0.198000 0.203500 0.209000 0.214500 0.220000 0.225500 0.231000 0.236500 0.242000 0.247500 0.253000 0.258500 0.264000 0.269500 0.275000 0.280500 0.286000 0.291500 0.297000 0.302500 0.308000 0.313500 0.319000 0.324500 0.330000 0.335500 0.341000 0.346500 0.352000 0.357500 0.363000 0.368500 0.374000 0.379500 0.385000 0.390501 0.396001 0.401501 0.407001 0.412501 0.418001 0.423501 0.429001 0.434501 0.440001 0.445501 0.451001 0.456501 0.462001 0.467501 0.473001 0.478501 0.484001 0.489501 0.495001 0.500501 0.506001 0.511501 0.517001 0.522501 0.528001 0.533501 0.539001 0.544501 0.550001 
0.000000 0.005500 0.011000 0.016500 0.022000 0.027500 0.033000 0.038500 0.044000 0.049500 0.055000 0.060500 0.066000 0.071500 0.077000 0.082500 0.088000 0.093500 0.099000 0.104500 0.110000 0.115500 0.121000 0.126500 0.132000 0.137500 0.143000 0.148500 0.154000 0.159500 0.165000 0.170500 0.176000 0.181500 0.187000 0.192500 0.198000 0.203500 0.209000 0.214500 0.220000 0.225500 0.231000 0.236500 0.242000 0.247500 0.253000 0.258500 0.264000 0.269500 0.275000 0.280500 0.286000 0.291500 0.297000 0.302500 0.308000 0.313500 0.319000 0.324500 0.330000 0.335500 0.341000 0.346500 0.352000 0.357500 0.363000 0.368500 0.374000 0.379500 0.385001 0.390501 0.396001 0.401501 0.407001 0.412501 0.418001 0.423501 0.429001 0.434501 0.440001 0.445501 0.451001 0.456501 0.462001 0.467501 0.473001 0.478501 0.484001 0.489501 0.495001 0.500501 0.506001 0.511501 0.517001 0.522501 0.528001 0.533501 0.539001 0.544501 0.550001 
0.000000 0.005500 0.011000 0.016500 0.022000 0.027500 0.033000 0.038500 0.044000 0.049500 0.055000 0.060500 0.066000 0.071500 0.077000 0.082500 0.088000 0.093500 0.099000 0.104500 0.110000 0.115500 0.121000 0.126500 0.132000 0.137500 0.143000 0.148500 0.154000 0.159500 0.165000 0.170500 0.176000 0.181500 0.187000 0.192500 0.198000 0.203500 0.209000 0.214500 0.220000 0.225500 0.231000 0.236500 0.242000 0.247500 0.253000 0.258500 0.264000 0.269500 0.275000 0.280500 0.286000 0.291500 0.297000 0.302500 0.308000 0.313500 0.319000 0.324500 0.330000 0.335500 0.341000 0.346500 0.352000 0.357500 0.363000 0.368500 0.374000 0.379501 0.385001 0.390501 0.396001 0.401501 0.407001 0.412501 0.418001 0.423501 0.429001 0.434501 0.440001 0.445501 0.451001 0.456501 0.462001 0.467501 0.473001 0.478501 0.484001 0.489501 0.495001 0.500501 0.506001 0.511501 0.517001 0.522501 0.528001 0.533501 0.539001 0.544501 0.550001 
0.000000 0.005500 0.011000 0.016500 0.022000 0.027500 0.033000 0.038500 0.044000 0.049500 0.055000 0.060500 0.066000 0.071500 0.077000 0.082500 0.088000 0.093500 0.099000 0.104500 0.110000 0.115500 0.121000 0.126500 0.132000 0.137500 0.143000 0.148500 0.154000 0.159500 0.165000 0.170500 0.176000 0.181500 0.187000 0.192500 0.198000 0.203500 0.209000 0.214500 0.220000 0.225500 0.231000 0.236500 0.242000 0.247500 0.253000 0.258500 0.264000 0.269500 0.275000 0.280500 0.286000 0.291500 0.297000 0.302500 0.308000 0.313500 0.319000 0.324500 0.330000 0.335500 0.341000 0.346500 0.352000 0.357500 0.363000 0.368500 0.374000 0.379501 0.385001 0.390501 0.396001 0.401501 0.407001 0.412501 0.418001 0.423501 0.429001 0.434501 0.440001 0.445501 0.451001 0.456501 0.462001 0.467501 0.473001 0.478501 0.484001 0.489501 0.495001 0.500501 0.506001 0.511501 0.517001 0.522501 0.528001 0.533501 0.539001 0.544501 0.550001 
