0.000000 0.011000 0.022000 0.033000 0.044000 0.055000 0.066000 0.077000 0.088000 0.099000 0.110000 0.121000 0.132000 0.143000 0.154000 0.165000 0.176000 0.187000 0.198000 0.209000 0.220000 0.231000 0.242000 0.253000 0.264000 0.275000 0.286000 0.297000 0.308000 0.319000 0.330000 0.341000 0.352000 0.363000 0.374000 0.385000 0.396000 0.407000 0.418000 0.429000 0.440000 0.451000 0.462000 0.473000 0.484000 0.495000 0.506000 0.517000 0.528000 0.539000 0.550000 
0.000000 0.011000 0.022000 0.033000 0.044000 0.055000 0.066000 0.077000 0.088000 0.099000 0.110000 0.121000 0.132000 0.143000 0.154000 0.165000 0.176000 0.187000 0.198000 0.209000 0.220000 0.231000 0.242000 0.253000 0.264000 0.275000 0.286000 0.297000 0.308000 0.319000 0.330000 0.341000 0.352000 0.363000 0.374000 0.385000 0.396000 0.407000 0.418000 0.429000 0.440000 0.451000 0.462000 0.473000 0.484000 0.495000 0.506000 0.517000 0.528000 0.539000 0.550000 
0.000000 0.011000 0.022000 0.033000 0.044000 0.055000 0.066000 0.077000 0.088000 0.099000 0.110000 0.121000 0.132000 0.143000 0.154000 0.165000 0.176000 0.187000 0.198000 0.209000 0.220000 0.231000 0.242000 0.253000 0.264000 0.275000 0.286000 0.297000 0.308000 0.319000 0.330000 0.341000 0.352000 0.363000 0.374000 0.385000 0.396000 0.407000 0.418000 0.429000 0.440000 0.451000 0.462000 0.473000 0.484000 0.495000 0.506000 0.517000 0.528000 0.539000 0.550000 
0.000000 0.011000 0.022000 0.033000 0.044000 0.055000 0.066000 0.077000 0.088000 0.099000 0.110000 0.121000 0.132000 0.143000 0.154000 0.165000 0.176000 0.187000 0.198000 0.209000 0.220000 0.231000 0.242000 0.253000 0.264000 0.275000 0.286000 0.297000 0.308000 0.319000 0.330000 0.341000 0.352000 0.363000 0.374000 0.385000 0.396000 0.407000 0.418000 0.429000 0.440000 0.451000 0.462000 0.473000 0.484000 0.495000 0.506000 0.517000 0.528000 0.539000 0.550000 
0.000000 0.011000 0.022000 0.033000 0.044000 0.055000 0.066000 0.077000 0.088000 0.099000 0.110000 0.121000 0.132000 0.143000 0.154000 0.165000 0.176000 0.187000 0.198000 0.209000 0.220000 0.231000 0.242000 0.253000 0.264000 0.275000 0.286000 0.297000 0.308000 0.319000 0.330000 0.341000 0.352000 0.363000 0.374000 0.385000 0.396000 0.407000 0.418000 0.429000 0.440000 0.451000 0.462000 0.473000 0.484000 0.495000 0.506000 0.517000 0.528000 0.539000 0.550001 
0.000000 0.011000 0.022000 0.033000 0.044000 0.055000 0.066000 0.077000 0.088000 0.099000 0.110000 0.121000 0.132000 0.143000 0.154000 0.165000 0.176000 0.187000 0.198000 0.209000 0.220000 0.231000 0.242000 0.253000 0.264000 0.275000 0.286000 0.297000 0.308000 0.319000 0.330000 0.341000 0.352000 0.363000 0.374000 0.385000 0.396000 0.407000 0.418000 0.429000 0.440000 0.451000 0.462000 0.473000 0.484000 0.495000 0.506000 0.517000 0.528000 0.539001 0.550001 
0.000000 0.011000 0.022000 0.033000 0.044000 0.055000 0.066000 0.077000 0.088000 0.099000 0.110000 0.121000 0.132000 0.143000 0.154000 0.165000 0.176000 0.187000 0.198000 0.209000 0.220000 0.231000 0.242000 0.253000 0.264000 0.275000 0.286000 0.297000 0.308000 0.319000 0.330000 0.341000 0.352000 0.363000 0.374000 0.385000 0.396000 0.407000 0.418000 0.429000 0.440000 0.451000 0.462000 0.473000 0.484000 0.495000 0.506000 0.517000 0.528000 0.539001 0.550001 
0.000000 0.011000 0.022000 0.033000 0.044000 0.055000 0.066000 0.077000 0.088000 0.099000 0.110000 0.121000 0.132000 0.143000 0.154000 0.165000 0.176000 0.187000 0.198000 0.209000 0.220000 0.231000 0.242000 0.253000 0.264000 0.275000 0.286000 0.297000 0.308000 0.319000 0.330000 0.341000 0.352000 0.363000 0.374000 0.385000 0.396000 0.407000 0.418000 0.429000 0.440000 0.451000 0.462000 0.473000 0.484000 0.495000 0.506000 0.517000 0.528000 0.539001 0.550001 
0.000000 0.011000 0.022000 0.033000 0.044000 0.055000 0.066000 0.077000 0.088000 0.099000 0.110000 0.121000 0.132000 0.143000 0.154000 0.165000 0.176000 0.187000 0.198000 0.209000 0.220000 0.231000 0.242000 0.253000 0.264000 0.275000 0.286000 0.297000 0.308000 0.319000 0.330000 0.341000 0.352000 0.363000 0.374000 0.385000 0.396000 0.407000 0.418000 0.429000 0.440000 0.451000 0.462000 0.473000 0.484000 0.495000 0.506000 0.517000 0.528001 0.539001 0.550001 
0.000000 0.011000 0.022000 0.033000 0.044000 0.055000 0.066000 0.077000 0.088000 0.099000 0.110000 0.121000 0.132000 0.143000 0.154000 0.165000 0.176000 0.187000 0.198000 0.209000 0.220000 0.231000 0.242000 0.253000 0.264000 0.275000 0.286000 0.297000 0.308000 0.319000 0.330000 0.341000 0.352000 0.363000 0.374000 0.385000 0.396000 0.407000 0.418000 0.429000 0.440000 0.451000 0.462000 0.473000 0.484000 0.495000 0.506000 0.517000 0.528001 0.539001 0.550001 
0.000000 0.011000 0.022000 0.033000 0.044000 0.055000 0.066000 0.077000 0.088000 0.099000 0.110000 0.121000 0.132000 0.143000 0.154000 0.165000 0.176000 0.187000 0.198000 0.209000 0.220000 0.231000 0.242000 0.253000 0.264000 0.275000 0.286000 0.297000 0.308000 0.319000 0.330000 0.341000 0.352000 0.363000 0.374000 0.385000 0.396000 0.407000 0.418000 0.429000 0.440000 0.451000 0.462000 0.473000 0.484000 0.495000 0.506000 0.517000 0.528001 0.539001 0.550001 
0.000000 0.011000 0.022000 0.033000 0.044000 0.055000 0.066000 0.077000 0.088000 0.099000 0.110000 0.121000 0.132000 0.143000 0.154000 0.165000 0.176000 0.187000 0.198000 0.209000 0.220000 0.231000 0.242000 0.253000 0.264000 0.275000 0.286000 0.297000 0.308000 0.319000 0.330000 0.341000 0.352000 0.363000 0.374000 0.385000 0.396000 0.407000 0.418000 0.429000 0.440000 0.451000 0.462000 0.473000 0.484000 0.495000 0.506000 0.517000 0.528001 0.539001 0.550001 
0.000000 0.011000 0.022000 0.033000 0.044000 0.055000 0.066000 0.077000 0.088000 0.099000 0.110000 0.121000 0.132000 0.143000 0.154000 0.165000 0.176000 0.187000 0.198000 0.209000 0.220000 0.231000 0.242000 0.253000 0.264000 0.275000 0.286000 0.297000 0.308000 0.319000 0.330000 0.341000 0.352000 0.363000 0.374000 0.385000 0.396000 0.407000 0.418000 0.429000 0.440000 0.451000 0.462000 0.473000 0.484000 0.495000 0.506000 0.517000 0.528001 0.539001 0.550001 
0.000000 0.011009 0.022017 0.033024 0.044030 0.055035 0.066039 0.077043 0.088046 0.099049 0.110051 0.121053 0.132055 0.143057 0.154058 0.165059 0.176060 0.187061 0.198061 0.209062 0.220062 0.231063 0.242063 0.253064 0.264064 0.275064 0.286064 0.297064 0.308065 0.319065 0.330065 0.341065 0.352065 0.363065 0.374065 0.385065 0.396065 0.407065 0.418065 0.429066 0.440066 0.451066 0.462066 0.473066 0.484066 0.495066 0.506066 0.517066 0.528066 0.539066 0.550066 
