0.000000 0.019428 0.038733 0.057924 0.077009 0.095998 0.114899 0.133722 0.152477 0.171172 0.189814 0.208411 0.226968 0.245492 0.263987 0.282457 0.300906 0.319337 0.337754 0.356157 0.374550 0.392933 0.411308 0.429677 0.448041 0.466400 0.484755 0.503106 0.521455 0.539801 0.558146 
0.000000 0.020447 0.040698 0.060756 0.080628 0.100325 0.119858 0.139241 0.158487 0.177610 0.196624 0.215541 0.234374 0.253133 0.271829 0.290471 0.309065 0.327620 0.346140 0.364632 0.383098 0.401544 0.419973 0.438386 0.456787 0.475177 0.493559 0.511933 0.530300 0.548662 0.567020 
0.000000 0.021669 0.043079 0.064228 0.085117 0.105752 0.126142 0.146299 0.166239 0.185979 0.205536 0.224929 0.244175 0.263291 0.282295 0.301199 0.320018 0.338763 0.357446 0.376074 0.394657 0.413200 0.431711 0.450194 0.468654 0.487093 0.505516 0.523924 0.542321 0.560708 0.579086 
0.000000 0.022900 0.045519 0.067844 0.089866 0.111582 0.132992 0.154101 0.174918 0.195458 0.215736 0.235773 0.255590 0.275207 0.294646 0.313927 0.333071 0.352094 0.371014 0.389844 0.408598 0.427286 0.445919 0.464504 0.483050 0.501562 0.520046 0.538506 0.556946 0.575369 0.593778 
0.000000 0.023879 0.047518 0.070894 0.093987 0.116779 0.139255 0.161407 0.183228 0.204721 0.225892 0.246752 0.267318 0.287610 0.307649 0.327460 0.347065 0.366489 0.385754 0.404879 0.423885 0.442787 0.461600 0.480339 0.499013 0.517634 0.536208 0.554745 0.573248 0.591725 0.610179 
0.000000 0.024342 0.048552 0.072602 0.096463 0.120105 0.143500 0.166621 0.189443 0.211949 0.234125 0.255963 0.277464 0.298632 0.319482 0.340029 0.360296 0.380307 0.400085 0.419658 0.439049 0.458281 0.477376 0.496353 0.515229 0.534020 0.552737 0.571393 0.589997 0.608558 0.627082 
0.000000 0.024159 0.048309 0.072441 0.096525 0.120529 0.144422 0.168168 0.191735 0.215088 0.238195 0.261025 0.283554 0.305762 0.327636 0.349171 0.370371 0.391246 0.411813 0.432092 0.452107 0.471886 0.491454 0.510837 0.530059 0.549143 0.568108 0.586972 0.605750 0.624457 0.643103 
0.000000 0.023324 0.046812 0.070424 0.094129 0.117815 0.141531 0.165252 0.188951 0.212597 0.236162 0.259611 0.282910 0.306022 0.328912 0.351547 0.373895 0.395934 0.417649 0.439031 0.460083 0.480815 0.501243 0.521391 0.541282 0.560945 0.580406 0.599691 0.618826 0.637830 0.656726 
0.000000 0.022119 0.044454 0.066977 0.089660 0.112481 0.135407 0.158422 0.181509 0.204654 0.227843 0.251063 0.274300 0.297543 0.320775 0.343980 0.367136 0.390216 0.413524 0.436710 0.459745 0.481522 0.503061 0.524338 0.545339 0.566060 0.586504 0.606682 0.626612 0.646313 0.665811 
0.000000 0.020837 0.041885 0.063122 0.084523 0.106066 0.127729 0.149487 0.171321 0.193208 0.215129 0.237063 0.258988 0.280919 0.302830 0.324694 0.346497 0.368226 0.389868 0.411411 0.432847 0.454167 0.475364 0.496426 0.517344 0.538101 0.558680 0.579054 0.599189 0.619040 0.638542 
0.000000 0.019713 0.039602 0.059652 0.079846 0.100166 0.120592 0.141103 0.161679 0.182298 0.202937 0.223504 0.244103 0.264660 0.285134 0.305775 0.326408 0.347019 0.367596 0.388123 0.408584 0.428959 0.449228 0.469365 0.489343 0.509126 0.528675 0.547939 0.566854 0.585335 0.603263 
0.000000 0.018891 0.037908 0.057048 0.076304 0.095665 0.115121 0.134658 0.154262 0.173920 0.193618 0.213341 0.233076 0.252673 0.272295 0.291939 0.311604 0.331217 0.350763 0.370222 0.389573 0.408793 0.427854 0.446725 0.465368 0.483736 0.501772 0.519405 0.536536 0.553029 0.568667 
0.000000 0.018439 0.036950 0.055536 0.074201 0.092943 0.111761 0.130651 0.149607 0.168624 0.187694 0.206810 0.225965 0.245152 0.264359 0.283584 0.302823 0.322076 0.341337 0.360603 0.379873 0.399143 0.418413 0.437680 0.456939 0.476181 0.495389 0.514535 0.533571 0.552417 0.570952 
0.000000 0.018341 0.036697 0.055079 0.073493 0.091946 0.110442 0.128986 0.147578 0.166219 0.184908 0.203644 0.222425 0.241247 0.260108 0.279003 0.297930 0.316885 0.335866 0.354869 0.373893 0.392934 0.411992 0.431064 0.450149 0.469244 0.488348 0.507457 0.526569 0.545677 0.564769 
0.000000 0.018333 0.036668 0.055006 0.073352 0.091708 0.110081 0.128473 0.146889 0.165332 0.183805 0.202311 0.220850 0.239423 0.258030 0.276672 0.295346 0.314052 0.332788 0.351553 0.370346 0.389164 0.408005 0.426870 0.445755 0.464660 0.483582 0.502522 0.521476 0.540444 0.559424 
0.000000 0.018333 0.036667 0.055001 0.073335 0.091671 0.110011 0.128356 0.146709 0.165071 0.183447 0.201839 0.220248 0.238678 0.257130 0.275606 0.294106 0.312631 0.331183 0.349760 0.368363 0.386992 0.405646 0.424324 0.443025 0.461749 0.480494 0.499261 0.518047 0.536852 0.555675 
0.000000 0.018333 0.036667 0.055000 0.073334 0.091667 0.110002 0.128337 0.146673 0.165013 0.183356 0.201704 0.220060 0.238424 0.256799 0.275186 0.293588 0.312004 0.330438 0.348890 0.367361 0.385852 0.404363 0.422894 0.441447 0.460021 0.478615 0.497230 0.515865 0.534520 0.553194 
0.000000 0.018333 0.036667 0.055000 0.073334 0.091667 0.110001 0.128335 0.146668 0.165003 0.183338 0.201674 0.220013 0.238354 0.256699 0.275049 0.293405 0.311768 0.330140 0.348522 0.366915 0.385321 0.403740 0.422173 0.440621 0.459085 0.477566 0.496064 0.514578 0.533111 0.551661 
0.000000 0.018333 0.036667 0.055000 0.073334 0.091667 0.110001 0.128334 0.146668 0.165001 0.183335 0.201669 0.220003 0.238338 0.256675 0.275012 0.293352 0.311694 0.330040 0.348390 0.366745 0.385106 0.403475 0.421851 0.440237 0.458633 0.477039 0.495457 0.513888 0.532331 0.550789 
0.000000 0.018333 0.036667 0.055000 0.073334 0.091667 0.110001 0.128334 0.146668 0.165001 0.183335 0.201668 0.220002 0.238336 0.256670 0.275004 0.293339 0.311674 0.330011 0.348349 0.366690 0.385032 0.403378 0.421727 0.440081 0.458440 0.476805 0.495177 0.513556 0.531943 0.550340 
0.000000 0.018333 0.036667 0.055000 0.073334 0.091667 0.110001 0.128334 0.146668 0.165001 0.183335 0.201668 0.220002 0.238335 0.256669 0.275003 0.293336 0.311670 0.330004 0.348339 0.366674 0.385010 0.403347 0.421686 0.440026 0.458369 0.476714 0.495063 0.513415 0.531772 0.550133 
