0.000000 0.006875 0.013750 0.020625 0.027500 0.034375 0.041250 0.048125 0.055000 0.061875 0.068750 0.075625 0.082500 0.089375 0.096250 0.103125 0.110000 0.116875 0.123750 0.130625 0.137500 0.144375 0.151250 0.158125 0.165000 0.171875 0.178750 0.185625 0.192500 0.199375 0.206250 0.213125 0.220000 0.226875 0.233750 0.240625 0.247500 0.254375 0.261250 0.268125 0.275000 0.281875 0.288750 0.295625 0.302500 0.309375 0.316250 0.323125 0.330000 0.336875 0.343750 0.350625 0.357500 0.364375 0.371250 0.378125 0.385000 0.391875 0.398750 0.405625 0.412500 0.419375 0.426250 0.433125 0.440000 0.446875 0.453750 0.460625 0.467500 0.474375 0.481250 0.488125 0.495000 0.501875 0.508750 0.515625 0.522500 0.529375 0.536251 0.543126 0.550001 
0.000000 0.006875 0.013750 0.020625 0.027500 0.034375 0.041250 0.048125 0.055000 0.061875 0.068750 0.075625 0.082500 0.089375 0.096250 0.103125 0.110000 0.116875 0.123750 0.130625 0.137500 0.144375 0.151250 0.158125 0.165000 0.171875 0.178750 0.185625 0.192500 0.199375 0.206250 0.213125 0.220000 0.226875 0.233750 0.240625 0.247500 0.254375 0.261250 0.268125 0.275000 0.281875 0.288750 0.295625 0.302500 0.309375 0.316250 0.323125 0.330000 0.336875 0.343750 0.350625 0.357500 0.364375 0.371250 0.378125 0.385000 0.391875 0.398750 0.405625 0.412500 0.419375 0.426250 0.433125 0.440000 0.446875 0.453750 0.460625 0.467500 0.474375 0.481250 0.488125 0.495000 0.501875 0.508750 0.515625 0.522500 0.529375 0.536250 0.543125 0.550000 
0.000000 0.006875 0.013750 0.020625 0.027500 0.034375 0.041250 0.048125 0.055000 0.061875 0.068750 0.075625 0.082500 0.089375 0.096250 0.103125 0.110000 0.116875 0.123750 0.130625 0.137500 0.144375 0.151250 0.158125 0.165000 0.171875 0.178750 0.185625 0.192500 0.199375 0.206250 0.213125 0.220000 0.226875 0.233750 0.240625 0.247500 0.254375 0.261250 0.268125 0.275000 0.281875 0.288750 0.295625 0.302500 0.309375 0.316250 0.323125 0.330000 0.336875 0.343750 0.350625 0.357500 0.364375 0.371250 0.378125 0.385000 0.391875 0.398750 0.405625 0.412500 0.419375 0.426250 0.433125 0.440000 0.446875 0.453750 0.460625 0.467500 0.474375 0.481250 0.488125 0.495000 0.501875 0.508750 0.515625 0.522500 0.529375 0.536250 0.543125 0.550000 
0.000000 0.006875 0.013750 0.020625 0.027500 0.034375 0.041250 0.048125 0.055000 0.061875 0.068750 0.075625 0.082500 0.089375 0.096250 0.103125 0.110000 0.116875 0.123750 0.130625 0.137500 0.144375 0.151250 0.158125 0.165000 0.171875 0.178750 0.185625 0.192500 0.199375 0.206250 0.213125 0.220000 0.226875 0.233750 0.240625 0.247500 0.254375 0.261250 0.268125 0.275000 0.281875 0.288750 0.295625 0.302500 0.309375 0.316250 0.323125 0.330000 0.336875 0.343750 0.350625 0.357500 0.364375 0.371250 0.378125 0.385000 0.391875 0.398750 0.405625 0.412500 0.419375 0.426250 0.433125 0.440000 0.446875 0.453750 0.460625 0.467500 0.474375 0.481250 0.488125 0.495000 0.501875 0.508750 0.515625 0.522500 0.529375 0.536250 0.543125 0.550000 
0.000000 0.006875 0.013750 0.020625 0.027500 0.034375 0.041250 0.048125 0.055000 0.061875 0.068750 0.075625 0.082500 0.089375 0.096250 0.103125 0.110000 0.116875 0.123750 0.130625 0.137500 0.144375 0.151250 0.158125 0.165000 0.171875 0.178750 0.185625 0.192500 0.199375 0.206250 0.213125 0.220000 0.226875 0.233750 0.240625 0.247500 0.254375 0.261250 0.268125 0.275000 0.281875 0.288750 0.295625 0.302500 0.309375 0.316250 0.323125 0.330000 0.336875 0.343750 0.350625 0.357500 0.364375 0.371250 0.378125 0.385000 0.391875 0.398750 0.405625 0.412500 0.419375 0.426250 0.433125 0.440000 0.446875 0.453750 0.460625 0.467500 0.474375 0.481250 0.488125 0.495000 0.501875 0.508750 0.515625 0.522500 0.529375 0.536250 0.543125 0.550000 
0.000000 0.006875 0.013750 0.020625 0.027500 0.034375 0.041250 0.048125 0.055000 0.061875 0.068750 0.075625 0.082500 0.089375 0.096250 0.103125 0.110000 0.116875 0.123750 0.130625 0.137500 0.144375 0.151250 0.158125 0.165000 0.171875 0.178750 0.185625 0.192500 0.199375 0.206250 0.213125 0.220000 0.226875 0.233750 0.240625 0.247500 0.254375 0.261250 0.268125 0.275000 0.281875 0.288750 0.295625 0.302500 0.309375 0.316250 0.323125 0.330000 0.336875 0.343750 0.350625 0.357500 0.364375 0.371250 0.378125 0.385000 0.391875 0.398750 0.405625 0.412500 0.419375 0.426250 0.433125 0.440000 0.446875 0.453750 0.460625 0.467500 0.474375 0.481250 0.488125 0.495000 0.501875 0.508750 0.515625 0.522500 0.529375 0.536250 0.543125 0.550000 
0.000000 0.006875 0.013750 0.020625 0.027500 0.034375 0.041250 0.048125 0.055000 0.061875 0.068750 0.075625 0.082500 0.089375 0.096250 0.103125 0.110000 0.116875 0.123750 0.130625 0.137500 0.144375 0.151250 0.158125 0.165000 0.171875 0.178750 0.185625 0.192500 0.199375 0.206250 0.213125 0.220000 0.226875 0.233750 0.240625 0.247500 0.254375 0.261250 0.268125 0.275000 0.281875 0.288750 0.295625 0.302500 0.309375 0.316250 0.323125 0.330000 0.336875 0.343750 0.350625 0.357500 0.364375 0.371250 0.378125 0.385000 0.391875 0.398750 0.405625 0.412500 0.419375 0.426250 0.433125 0.440000 0.446875 0.453750 0.460625 0.467500 0.474375 0.481250 0.488125 0.495000 0.501875 0.508750 0.515625 0.522500 0.529375 0.536250 0.543125 0.550000 
0.000000 0.006875 0.013750 0.020625 0.027500 0.034375 0.041250 0.048125 0.055000 0.061875 0.068750 0.075625 0.082500 0.089375 0.096250 0.103125 0.110000 0.116875 0.123750 0.130625 0.137500 0.144375 0.151250 0.158125 0.165000 0.171875 0.178750 0.185625 0.192500 0.199375 0.206250 0.213125 0.220000 0.226875 0.233750 0.240625 0.247500 0.254375 0.261250 0.268125 0.275000 0.281875 0.288750 0.295625 0.302500 0.309375 0.316250 0.323125 0.330000 0.336875 0.343750 0.350625 0.357500 0.364375 0.371250 0.378125 0.385000 0.391875 0.398750 0.405625 0.412500 0.419375 0.426250 0.433125 0.440000 0.446875 0.453750 0.460625 0.467500 0.474375 0.481250 0.488125 0.495000 0.501875 0.508750 0.515625 0.522500 0.529375 0.536250 0.543125 0.550000 
0.000000 0.006875 0.013750 0.020625 0.027500 0.034375 0.041250 0.048125 0.055000 0.061875 0.068750 0.075625 0.082500 0.089375 0.096250 0.103125 0.110000 0.116875 0.123750 0.130625 0.137500 0.144375 0.151250 0.158125 0.165000 0.171875 0.178750 0.185625 0.192500 0.199375 0.206250 0.213125 0.220000 0.226875 0.233750 0.240625 0.247500 0.254375 0.261250 0.268125 0.275000 0.281875 0.288750 0.295625 0.302500 0.309375 0.316250 0.323125 0.330000 0.336875 0.343750 0.350625 0.357500 0.364375 0.371250 0.378125 0.385000 0.391875 0.398750 0.405625 0.412500 0.419375 0.426250 0.433125 0.440000 0.446875 0.453750 0.460625 0.467500 0.474375 0.481250 0.488125 0.495000 0.501875 0.508750 0.515625 0.522500 0.529375 0.536250 0.543125 0.550000 
0.000000 0.006875 0.013750 0.020625 0.027500 0.034375 0.041250 0.048125 0.055000 0.061875 0.068750 0.075625 0.082500 0.089375 0.096250 0.103125 0.110000 0.116875 0.123750 0.130625 0.137500 0.144375 0.151250 0.158125 0.165000 0.171875 0.178750 0.185625 0.192500 0.199375 0.206250 0.213125 0.220000 0.226875 0.233750 0.240625 0.247500 0.254375 0.261250 0.268125 0.275000 0.281875 0.288750 0.295625 0.302500 0.309375 0.316250 0.323125 0.330000 0.336875 0.343750 0.350625 0.357500 0.364375 0.371250 0.378125 0.385000 0.391875 0.398750 0.405625 0.412500 0.419375 0.426250 0.433125 0.440000 0.446875 0.453750 0.460625 0.467500 0.474375 0.481250 0.488125 0.495000 0.501875 0.508750 0.515625 0.522500 0.529375 0.536250 0.543125 0.550000 
