0.000000 0.013750 0.027500 0.041250 0.055000 0.068750 0.082500 0.096250 0.110000 0.123750 0.137500 0.151250 0.165000 0.178750 0.192500 0.206250 0.220000 0.233750 0.247500 0.261250 0.275000 0.288750 0.302500 0.316250 0.330000 0.343750 0.357500 0.371250 0.385000 0.398750 0.412500 0.426250 0.440000 0.453750 0.467500 0.481250 0.495000 0.508750 0.522500 0.536250 0.550000 
0.000000 0.013750 0.027500 0.041250 0.055000 0.068750 0.082500 0.096250 0.110000 0.123750 0.137500 0.151250 0.165000 0.178750 0.192500 0.206250 0.220000 0.233750 0.247500 0.261250 0.275000 0.288750 0.302500 0.316250 0.330000 0.343750 0.357500 0.371250 0.385000 0.398750 0.412500 0.426250 0.440000 0.453750 0.467500 0.481250 0.495000 0.508750 0.522500 0.536250 0.550000 
0.000000 0.013750 0.027500 0.041250 0.055000 0.068750 0.082500 0.096250 0.110000 0.123750 0.137500 0.151250 0.165000 0.178750 0.192500 0.206250 0.220000 0.233750 0.247500 0.261250 0.275000 0.288750 0.302500 0.316250 0.330000 0.343750 0.357500 0.371250 0.385000 0.398750 0.412500 0.426250 0.440000 0.453750 0.467500 0.481250 0.495000 0.508750 0.522500 0.536250 0.550000 
0.000000 0.013750 0.027500 0.041250 0.055000 0.068750 0.082500 0.096250 0.110000 0.123750 0.137500 0.151250 0.165000 0.178750 0.192500 0.206250 0.220000 0.233750 0.247500 0.261250 0.275000 0.288750 0.302500 0.316250 0.330000 0.343750 0.357500 0.371250 0.385000 0.398750 0.412500 0.426250 0.440000 0.453750 0.467500 0.481250 0.495000 0.508750 0.522500 0.536250 0.550000 
0.000000 0.013750 0.027500 0.041250 0.055000 0.068750 0.082500 0.096250 0.110000 0.123750 0.137500 0.151250 0.165000 0.178750 0.192500 0.206250 0.220000 0.233750 0.247500 0.261250 0.275000 0.288750 0.302500 0.316250 0.330000 0.343750 0.357500 0.371250 0.385000 0.398750 0.412500 0.426250 0.440000 0.453750 0.467500 0.481250 0.495000 0.508750 0.522500 0.536250 0.550000 
0.000000 0.013750 0.027500 0.041250 0.055000 0.068750 0.082500 0.096250 0.110000 0.123750 0.137500 0.151250 0.165000 0.178750 0.192500 0.206250 0.220000 0.233750 0.247500 0.261250 0.275000 0.288750 0.302500 0.316250 0.330000 0.343750 0.357500 0.371250 0.385000 0.398750 0.412500 0.426250 0.440000 0.453750 0.467500 0.481250 0.495000 0.508750 0.522500 0.536250 0.550000 
0.000000 0.013750 0.027500 0.041250 0.055000 0.068750 0.082500 0.096250 0.110000 0.123750 0.137500 0.151250 0.165000 0.178750 0.192500 0.206250 0.220000 0.233750 0.247500 0.261250 0.275000 0.288750 0.302500 0.316250 0.330000 0.343750 0.357500 0.371250 0.385000 0.398750 0.412500 0.426250 0.440000 0.453750 0.467500 0.481250 0.495000 0.508750 0.522500 0.536250 0.550000 
0.000000 0.013750 0.027500 0.041250 0.055000 0.068750 0.082500 0.096250 0.110000 0.123750 0.137500 0.151250 0.165000 0.178750 0.192500 0.206250 0.220000 0.233750 0.247500 0.261250 0.275000 0.288750 0.302500 0.316250 0.330000 0.343750 0.357500 0.371250 0.385000 0.398750 0.412500 0.426250 0.440000 0.453750 0.467500 0.481250 0.495000 0.508750 0.522500 0.536250 0.550000 
0.000000 0.013750 0.027500 0.041250 0.055000 0.068750 0.082500 0.096250 0.110000 0.123750 0.137500 0.151250 0.165000 0.178750 0.192500 0.206250 0.220000 0.233750 0.247500 0.261250 0.275000 0.288750 0.302500 0.316250 0.330000 0.343750 0.357500 0.371250 0.385000 0.398750 0.412500 0.426250 0.440000 0.453750 0.467500 0.481250 0.495000 0.508750 0.522500 0.536250 0.550000 
0.000000 0.013750 0.027500 0.041250 0.055000 0.068750 0.082500 0.096250 0.110000 0.123750 0.137500 0.151250 0.165000 0.178750 0.192500 0.206250 0.220000 0.233750 0.247500 0.261250 0.275000 0.288750 0.302500 0.316250 0.330000 0.343750 0.357500 0.371250 0.385000 0.398750 0.412500 0.426250 0.440000 0.453750 0.467500 0.481250 0.495000 0.508750 0.522500 0.536250 0.550000 
