0.000000 0.009166 0.018333 0.027499 0.036666 0.045832 0.054999 0.064165 0.073332 0.082498 0.091665 0.100831 0.109998 0.119164 0.128331 0.137497 0.146664 0.155830 0.164997 0.174163 0.183330 0.192496 0.201663 0.210829 0.219996 0.229162 0.238329 0.247495 0.256662 0.265828 0.274995 0.284161 0.293328 0.302494 0.311661 0.320827 0.329994 0.339160 0.348327 0.357493 0.366660 0.375826 0.384993 0.394159 0.403326 0.412492 0.421659 0.430825 0.439992 0.449158 0.458324 0.467491 0.476657 0.485824 0.494990 0.504157 0.513323 0.522490 0.531656 0.540823 0.549989 
0.000000 0.009167 0.018333 0.027500 0.036666 0.045833 0.054999 0.064166 0.073332 0.082498 0.091665 0.100831 0.109998 0.119164 0.128331 0.137497 0.146664 0.155830 0.164997 0.174163 0.183330 0.192496 0.201663 0.210829 0.219996 0.229162 0.238329 0.247495 0.256662 0.265828 0.274995 0.284161 0.293328 0.302494 0.311661 0.320827 0.329994 0.339160 0.348327 0.357493 0.366660 0.375826 0.384993 0.394159 0.403326 0.412492 0.421659 0.430825 0.439992 0.449158 0.458325 0.467491 0.476658 0.485824 0.494991 0.504157 0.513324 0.522490 0.531657 0.540823 0.549990 
0.000000 0.009167 0.018333 0.027500 0.036666 0.045833 0.054999 0.064166 0.073332 0.082499 0.091665 0.100832 0.109998 0.119165 0.128331 0.137497 0.146664 0.155830 0.164997 0.174163 0.183330 0.192496 0.201663 0.210829 0.219996 0.229162 0.238329 0.247495 0.256662 0.265828 0.274995 0.284161 0.293328 0.302494 0.311661 0.320827 0.329994 0.339160 0.348327 0.357493 0.366660 0.375826 0.384993 0.394159 0.403326 0.412492 0.421659 0.430825 0.439992 0.449158 0.458325 0.467491 0.476658 0.485824 0.494991 0.504157 0.513324 0.522490 0.531657 0.540823 0.549990 
0.000000 0.009167 0.018333 0.027500 0.036666 0.045833 0.054999 0.064166 0.073332 0.082499 0.091665 0.100832 0.109998 0.119165 0.128331 0.137498 0.146664 0.155831 0.164997 0.174164 0.183330 0.192496 0.201663 0.210829 0.219996 0.229162 0.238329 0.247495 0.256662 0.265828 0.274995 0.284161 0.293328 0.302494 0.311661 0.320827 0.329994 0.339160 0.348327 0.357493 0.366660 0.375826 0.384993 0.394159 0.403326 0.412492 0.421659 0.430825 0.439992 0.449158 0.458325 0.467491 0.476658 0.485824 0.494991 0.504157 0.513324 0.522490 0.531657 0.540823 0.549990 
0.000000 0.009167 0.018333 0.027500 0.036666 0.045833 0.054999 0.064166 0.073332 0.082499 0.091665 0.100832 0.109998 0.119165 0.128331 0.137498 0.146664 0.155831 0.164997 0.174164 0.183330 0.192497 0.201663 0.210830 0.219996 0.229163 0.238329 0.247496 0.256662 0.265829 0.274995 0.284161 0.293328 0.302494 0.311661 0.320827 0.329994 0.339160 0.348327 0.357493 0.366660 0.375826 0.384993 0.394159 0.403326 0.412492 0.421659 0.430825 0.439992 0.449158 0.458325 0.467491 0.476658 0.485824 0.494991 0.504157 0.513324 0.522490 0.531657 0.540823 0.549990 
0.000000 0.009167 0.018333 0.027500 0.036666 0.045833 0.054999 0.064166 0.073332 0.082499 0.091665 0.100832 0.109998 0.119165 0.128331 0.137498 0.146664 0.155831 0.164997 0.174164 0.183330 0.192497 0.201663 0.210830 0.219996 0.229163 0.238329 0.247496 0.256662 0.265829 0.274995 0.284162 0.293328 0.302495 0.311661 0.320828 0.329994 0.339161 0.348327 0.357494 0.366660 0.375827 0.384993 0.394160 0.403326 0.412492 0.421659 0.430825 0.439992 0.449158 0.458325 0.467491 0.476658 0.485824 0.494991 0.504157 0.513324 0.522490 0.531657 0.540823 0.549990 
0.000000 0.009167 0.018333 0.027500 0.036666 0.045833 0.054999 0.064166 0.073332 0.082499 0.091665 0.100832 0.109998 0.119165 0.128331 0.137498 0.146664 0.155831 0.164997 0.174164 0.183330 0.192497 0.201663 0.210830 0.219996 0.229163 0.238329 0.247496 0.256662 0.265829 0.274995 0.284162 0.293328 0.302495 0.311661 0.320828 0.329994 0.339161 0.348327 0.357494 0.366660 0.375827 0.384993 0.394160 0.403326 0.412493 0.421659 0.430826 0.439992 0.449159 0.458325 0.467492 0.476658 0.485825 0.494991 0.504158 0.513324 0.522491 0.531657 0.540824 0.549990 
0.000000 0.009167 0.018333 0.027500 0.036666 0.045833 0.054999 0.064166 0.073332 0.082499 0.091665 0.100832 0.109998 0.119165 0.128331 0.137498 0.146664 0.155831 0.164997 0.174164 0.183330 0.192497 0.201663 0.210830 0.219996 0.229163 0.238329 0.247496 0.256662 0.265829 0.274995 0.284162 0.293328 0.302495 0.311661 0.320828 0.329994 0.339161 0.348327 0.357494 0.366660 0.375827 0.384993 0.394160 0.403326 0.412493 0.421659 0.430826 0.439992 0.449159 0.458325 0.467492 0.476658 0.485825 0.494991 0.504158 0.513324 0.522491 0.531657 0.540824 0.549990 
0.000000 0.009167 0.018333 0.027500 0.036666 0.045833 0.054999 0.064166 0.073332 0.082499 0.091665 0.100832 0.109998 0.119165 0.128331 0.137498 0.146664 0.155831 0.164997 0.174164 0.183330 0.192497 0.201663 0.210830 0.219996 0.229163 0.238329 0.247496 0.256662 0.265829 0.274995 0.284162 0.293328 0.302495 0.311661 0.320828 0.329994 0.339161 0.348327 0.357494 0.366660 0.375827 0.384993 0.394160 0.403326 0.412493 0.421659 0.430826 0.439992 0.449159 0.458325 0.467492 0.476658 0.485825 0.494991 0.504158 0.513324 0.522491 0.531657 0.540824 0.549990 
0.000000 0.009167 0.018333 0.027500 0.036666 0.045833 0.054999 0.064166 0.073332 0.082499 0.091665 0.100832 0.109998 0.119165 0.128331 0.137498 0.146664 0.155831 0.164997 0.174164 0.183330 0.192497 0.201663 0.210830 0.219996 0.229163 0.238329 0.247496 0.256662 0.265829 0.274995 0.284162 0.293328 0.302495 0.311661 0.320828 0.329994 0.339161 0.348327 0.357494 0.366660 0.375827 0.384993 0.394160 0.403326 0.412493 0.421659 0.430826 0.439992 0.449159 0.458325 0.467492 0.476658 0.485825 0.494991 0.504158 0.513324 0.522491 0.531657 0.540824 0.549990 
