0.000000 0.006111 0.012222 0.018333 0.024444 0.030555 0.036666 0.042777 0.048888 0.054999 0.061110 0.067221 0.073332 0.079443 0.085554 0.091665 0.097776 0.103887 0.109998 0.116109 0.122220 0.128331 0.134442 0.140553 0.146664 0.152775 0.158886 0.164997 0.171108 0.177219 0.183330 0.189441 0.195552 0.201663 0.207774 0.213885 0.219996 0.226107 0.232218 0.238329 0.244440 0.250551 0.256662 0.262773 0.268884 0.274995 0.281106 0.287217 0.293328 0.299439 0.305550 0.311661 0.317772 0.323883 0.329994 0.336105 0.342216 0.348327 0.354438 0.360549 0.366660 0.372771 0.378882 0.384993 0.391104 0.397215 0.403326 0.409437 0.415548 0.421659 0.427770 0.433881 0.439992 0.446103 0.452214 0.458325 0.464436 0.470547 0.476658 0.482769 0.488880 0.494991 0.501102 0.507213 0.513324 0.519435 0.525546 0.531657 0.537768 0.543879 0.549990 
0.000000 0.006111 0.012222 0.018333 0.024444 0.030555 0.036666 0.042777 0.048888 0.054999 0.061110 0.067221 0.073332 0.079443 0.085554 0.091665 0.097776 0.103887 0.109998 0.116109 0.122220 0.128331 0.134442 0.140553 0.146664 0.152775 0.158886 0.164997 0.171108 0.177219 0.183330 0.189441 0.195552 0.201663 0.207774 0.213885 0.219996 0.226107 0.232218 0.238329 0.244440 0.250551 0.256662 0.262773 0.268884 0.274995 0.281106 0.287217 0.293328 0.299439 0.305550 0.311661 0.317772 0.323883 0.329994 0.336105 0.342216 0.348327 0.354438 0.360549 0.366660 0.372771 0.378882 0.384993 0.391104 0.397215 0.403326 0.409437 0.415548 0.421659 0.427770 0.433881 0.439992 0.446103 0.452214 0.458325 0.464436 0.470547 0.476658 0.482769 0.488880 0.494991 0.501102 0.507213 0.513324 0.519435 0.525546 0.531657 0.537768 0.543879 0.549990 
0.000000 0.006111 0.012222 0.018333 0.024444 0.030555 0.036666 0.042777 0.048888 0.054999 0.061110 0.067221 0.073332 0.079443 0.085554 0.091665 0.097776 0.103887 0.109998 0.116109 0.122220 0.128331 0.134442 0.140553 0.146664 0.152775 0.158886 0.164997 0.171108 0.177219 0.183330 0.189441 0.195552 0.201663 0.207774 0.213885 0.219996 0.226107 0.232218 0.238329 0.244440 0.250551 0.256662 0.262773 0.268884 0.274995 0.281106 0.287217 0.293328 0.299439 0.305550 0.311661 0.317772 0.323883 0.329994 0.336105 0.342216 0.348327 0.354438 0.360549 0.366660 0.372771 0.378882 0.384993 0.391104 0.397215 0.403326 0.409437 0.415548 0.421659 0.427770 0.433881 0.439992 0.446103 0.452214 0.458325 0.464436 0.470547 0.476658 0.482769 0.488880 0.494991 0.501102 0.507213 0.513325 0.519436 0.525547 0.531658 0.537769 0.543880 0.549991 
0.000000 0.006111 0.012222 0.018333 0.024444 0.030555 0.036666 0.042777 0.048888 0.054999 0.061110 0.067221 0.073332 0.079443 0.085554 0.091665 0.097776 0.103887 0.109998 0.116109 0.122220 0.128331 0.134442 0.140553 0.146664 0.152775 0.158886 0.164997 0.171108 0.177219 0.183330 0.189441 0.195552 0.201663 0.207774 0.213885 0.219996 0.226107 0.232218 0.238329 0.244440 0.250551 0.256662 0.262773 0.268884 0.274995 0.281106 0.287217 0.293328 0.299439 0.305550 0.311661 0.317772 0.323883 0.329994 0.336105 0.342216 0.348327 0.354438 0.360549 0.366660 0.372771 0.378882 0.384993 0.391104 0.397215 0.403326 0.409437 0.415548 0.421659 0.427770 0.433881 0.439992 0.446103 0.452214 0.458325 0.464437 0.470548 0.476659 0.482770 0.488881 0.494992 0.501103 0.507214 0.513325 0.519436 0.525547 0.531658 0.537769 0.543880 0.549991 
0.000000 0.006111 0.012222 0.018333 0.024444 0.030555 0.036666 0.042777 0.048888 0.054999 0.061110 0.067221 0.073332 0.079443 0.085554 0.091665 0.097776 0.103887 0.109998 0.116109 0.122220 0.128331 0.134442 0.140553 0.146664 0.152775 0.158886 0.164997 0.171108 0.177219 0.183330 0.189441 0.195552 0.201663 0.207774 0.213885 0.219996 0.226107 0.232218 0.238329 0.244440 0.250551 0.256662 0.262773 0.268884 0.274995 0.281106 0.287217 0.293328 0.299439 0.305550 0.311661 0.317772 0.323883 0.329994 0.336105 0.342216 0.348327 0.354438 0.360549 0.366660 0.372771 0.378882 0.384993 0.391104 0.397215 0.403326 0.409437 0.415548 0.421659 0.427770 0.433881 0.439993 0.446104 0.452215 0.458326 0.464437 0.470548 0.476659 0.482770 0.488881 0.494992 0.501103 0.507214 0.513325 0.519436 0.525547 0.531658 0.537769 0.543880 0.549991 
0.000000 0.006111 0.012222 0.018333 0.024444 0.030555 0.036666 0.042777 0.048888 0.054999 0.061110 0.067221 0.073332 0.079443 0.085554 0.091665 0.097776 0.103887 0.109998 0.116109 0.122220 0.128331 0.134442 0.140553 0.146664 0.152775 0.158886 0.164997 0.171108 0.177219 0.183330 0.189441 0.195552 0.201663 0.207774 0.213885 0.219996 0.226107 0.232218 0.238329 0.244440 0.250551 0.256662 0.262773 0.268884 0.274995 0.281106 0.287217 0.293328 0.299439 0.305550 0.311661 0.317772 0.323883 0.329994 0.336105 0.342216 0.348327 0.354438 0.360549 0.366660 0.372771 0.378882 0.384993 0.391104 0.397215 0.403326 0.409437 0.415548 0.421660 0.427771 0.433882 0.439993 0.446104 0.452215 0.458326 0.464437 0.470548 0.476659 0.482770 0.488881 0.494992 0.501103 0.507214 0.513325 0.519436 0.525547 0.531658 0.537769 0.543880 0.549991 
0.000000 0.006111 0.012222 0.018333 0.024444 0.030555 0.036666 0.042777 0.048888 0.054999 0.061110 0.067221 0.073332 0.079443 0.085554 0.091665 0.097776 0.103887 0.109998 0.116109 0.122220 0.128331 0.134442 0.140553 0.146664 0.152775 0.158886 0.164997 0.171108 0.177219 0.183330 0.189441 0.195552 0.201663 0.207774 0.213885 0.219996 0.226107 0.232218 0.238329 0.244440 0.250551 0.256662 0.262773 0.268884 0.274995 0.281106 0.287217 0.293328 0.299439 0.305550 0.311661 0.317772 0.323883 0.329994 0.336105 0.342216 0.348327 0.354438 0.360549 0.366660 0.372771 0.378882 0.384993 0.391104 0.397215 0.403326 0.409438 0.415549 0.421660 0.427771 0.433882 0.439993 0.446104 0.452215 0.458326 0.464437 0.470548 0.476659 0.482770 0.488881 0.494992 0.501103 0.507214 0.513325 0.519436 0.525547 0.531658 0.537769 0.543880 0.549991 
0.000000 0.006111 0.012222 0.018333 0.024444 0.030555 0.036666 0.042777 0.048888 0.054999 0.061110 0.067221 0.073332 0.079443 0.085554 0.091665 0.097776 0.103887 0.109998 0.116109 0.122220 0.128331 0.134442 0.140553 0.146664 0.152775 0.158886 0.164997 0.171108 0.177219 0.183330 0.189441 0.195552 0.201663 0.207774 0.213885 0.219996 0.226107 0.232218 0.238329 0.244440 0.250551 0.256662 0.262773 0.268884 0.274995 0.281106 0.287217 0.293328 0.299439 0.305550 0.311661 0.317772 0.323883 0.329994 0.336105 0.342216 0.348327 0.354438 0.360549 0.366660 0.372771 0.378882 0.384993 0.391104 0.397215 0.403327 0.409438 0.415549 0.421660 0.427771 0.433882 0.439993 0.446104 0.452215 0.458326 0.464437 0.470548 0.476659 0.482770 0.488881 0.494992 0.501103 0.507214 0.513325 0.519436 0.525547 0.531658 0.537769 0.543880 0.549991 
0.000000 0.006111 0.012222 0.018333 0.024444 0.030555 0.036666 0.042777 0.048888 0.054999 0.061110 0.067221 0.073332 0.079443 0.085554 0.091665 0.097776 0.103887 0.109998 0.116109 0.122220 0.128331 0.134442 0.140553 0.146664 0.152775 0.158886 0.164997 0.171108 0.177219 0.183330 0.189441 0.195552 0.201663 0.207774 0.213885 0.219996 0.226107 0.232218 0.238329 0.244440 0.250551 0.256662 0.262773 0.268884 0.274995 0.281106 0.287217 0.293328 0.299439 0.305550 0.311661 0.317772 0.323883 0.329994 0.336105 0.342216 0.348327 0.354438 0.360549 0.366660 0.372771 0.378882 0.384993 0.391104 0.397216 0.403327 0.409438 0.415549 0.421660 0.427771 0.433882 0.439993 0.446104 0.452215 0.458326 0.464437 0.470548 0.476659 0.482770 0.488881 0.494992 0.501103 0.507214 0.513325 0.519436 0.525547 0.531658 0.537769 0.543880 0.549991 
0.000000 0.006111 0.012222 0.018333 0.024444 0.030555 0.036666 0.042777 0.048888 0.054999 0.061110 0.067221 0.073332 0.079443 0.085554 0.091665 0.097776 0.103887 0.109998 0.116109 0.122220 0.128331 0.134442 0.140553 0.146664 0.152775 0.158886 0.164997 0.171108 0.177219 0.183330 0.189441 0.195552 0.201663 0.207774 0.213885 0.219996 0.226107 0.232218 0.238329 0.244440 0.250551 0.256662 0.262773 0.268884 0.274995 0.281106 0.287217 0.293328 0.299439 0.305550 0.311661 0.317772 0.323883 0.329994 0.336105 0.342216 0.348327 0.354438 0.360549 0.366660 0.372771 0.378882 0.384993 0.391104 0.397216 0.403327 0.409438 0.415549 0.421660 0.427771 0.433882 0.439993 0.446104 0.452215 0.458326 0.464437 0.470548 0.476659 0.482770 0.488881 0.494992 0.501103 0.507214 0.513325 0.519436 0.525547 0.531658 0.537769 0.543880 0.549991 
